participant_id	sample_id	aliquot_id	tissue_type	file_name	file_format	file_size	file_hash_type	file_hash_value	sequencing_center	platform	experiment_strategy	primary_site	public.or.for.public	Bioassay_ID
single_pt	ND_CBL_sample_03_17	NA	Normal	GSM3945077_6055424129_R03C02_Grn.idat.gz	IDAT	4256944	MD5	fa3951d01283c57740990d52f9458008	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YJ7CM2BD
single_pt	ND_CBL_sample_03_17	NA	Normal	GSM3945077_6055424129_R03C02_Red.idat.gz	IDAT	4257973	MD5	f0149450c20dba03f62e4f9e429be0ad	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YJ7CM2BD
single_pt	ND_CBL_sample_04_26	NA	Normal	GSM3945078_6057825122_R05C01_Grn.idat.gz	IDAT	4318753	MD5	50a3fb29cb9c0fb5c423e40c27c32c9d	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_03PA9S2X
single_pt	ND_CBL_sample_04_26	NA	Normal	GSM3945078_6057825122_R05C01_Red.idat.gz	IDAT	4290024	MD5	37d8ab6939134eedffae19584fde9f9d	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_03PA9S2X
single_pt	ND_CBL_sample_95_34	NA	Normal	GSM3945079_6057825123_R03C01_Grn.idat.gz	IDAT	4236517	MD5	7f11244dda48cdfb48065d9b68612350	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_G4W34WD5
single_pt	ND_CBL_sample_95_34	NA	Normal	GSM3945079_6057825123_R03C01_Red.idat.gz	IDAT	4252302	MD5	bc4f1b443ca7833e0292c26adfc1b591	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_G4W34WD5
single_pt	ND_CBL_sample_96_03	NA	Normal	GSM3945080_6057825168_R05C01_Grn.idat.gz	IDAT	4318190	MD5	3e1444b129086debf15242442de24cc6	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y22X9HZP
single_pt	ND_CBL_sample_96_03	NA	Normal	GSM3945080_6057825168_R05C01_Red.idat.gz	IDAT	4291415	MD5	a5c15e22257a4b3de74fa3241572e499	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y22X9HZP
single_pt	ND_CBL_sample_08_77	NA	Normal	GSM3945081_6057833064_R02C02_Grn.idat.gz	IDAT	4285614	MD5	c83857df1e603bbd22045996b10d6dca	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_JWXHRRTV
single_pt	ND_CBL_sample_08_77	NA	Normal	GSM3945081_6057833064_R02C02_Red.idat.gz	IDAT	4272792	MD5	4f570e725579e396acbcda617b9bc585	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_JWXHRRTV
single_pt	ND_CBL_sample_97_09	NA	Normal	GSM3945082_6057833064_R02C01_Grn.idat.gz	IDAT	4270700	MD5	0acaaea10c5ac3578fa2e78ad89e1a46	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_SREB5DSX
single_pt	ND_CBL_sample_97_09	NA	Normal	GSM3945082_6057833064_R02C01_Red.idat.gz	IDAT	4250805	MD5	884f8611be1ce6ac3428264a8bb4ffc5	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_SREB5DSX
single_pt	ND_CBL_sample_97_03	NA	Normal	GSM3945083_6057833064_R06C02_Grn.idat.gz	IDAT	4284890	MD5	2fee66048c73d6d3876fdfb8ccff6560	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9SGCSKCZ
single_pt	ND_CBL_sample_97_03	NA	Normal	GSM3945083_6057833064_R06C02_Red.idat.gz	IDAT	4270493	MD5	4b611e079727575ab82716935543483b	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9SGCSKCZ
single_pt	ND_CBL_sample_98_32	NA	Normal	GSM3945084_6057833045_R02C02_Grn.idat.gz	IDAT	4292503	MD5	3d3aed76a4af79af34387906ed05da48	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_EQ5R3W0V
single_pt	ND_CBL_sample_98_32	NA	Normal	GSM3945084_6057833045_R02C02_Red.idat.gz	IDAT	4285741	MD5	7d9e8898ea317ce8add085096727c326	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_EQ5R3W0V
single_pt	ND_CBL_sample_93_07	NA	Normal	GSM3945085_6057833052_R02C01_Grn.idat.gz	IDAT	4267728	MD5	8b68c47a6d08984197079d012ccde050	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_MPD69PDD
single_pt	ND_CBL_sample_93_07	NA	Normal	GSM3945085_6057833052_R02C01_Red.idat.gz	IDAT	4261145	MD5	c8a007f41d8d50e1fb38104f1e667549	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_MPD69PDD
single_pt	ND_CBL_sample_94_35	NA	Normal	GSM3945086_6057833072_R06C01_Grn.idat.gz	IDAT	4280784	MD5	320fbbae659d5b56d0077f136446ff4a	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_FPC687MM
single_pt	ND_CBL_sample_94_35	NA	Normal	GSM3945086_6057833072_R06C01_Red.idat.gz	IDAT	4259289	MD5	9e2b877adc2ae0709745a03705b1f30e	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_FPC687MM
single_pt	ND_CBL_sample_96_28	NA	Normal	GSM3945087_6057833045_R06C02_Grn.idat.gz	IDAT	4318494	MD5	5bd856ac09ec9c829f61967f2e236a6f	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_HWVN728H
single_pt	ND_CBL_sample_96_28	NA	Normal	GSM3945087_6057833045_R06C02_Red.idat.gz	IDAT	4308137	MD5	16b23b9209352eedbb2fd4ab9afd0e98	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_HWVN728H
single_pt	ND_CBL_sample_06_66	NA	Normal	GSM3945088_6057833045_R06C01_Grn.idat.gz	IDAT	4323857	MD5	ba44dbdc5106ab032e932d97f182ab92	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_327C7MCA
single_pt	ND_CBL_sample_06_66	NA	Normal	GSM3945088_6057833045_R06C01_Red.idat.gz	IDAT	4314265	MD5	23b44e7945b0406db434f1ef6ed7e2f6	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_327C7MCA
single_pt	ND_CBL_sample_06_43	NA	Normal	GSM3945089_6057833072_R01C02_Grn.idat.gz	IDAT	4237478	MD5	08b82db370513122b02721d5a75d9403	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3KA5YWNC
single_pt	ND_CBL_sample_06_43	NA	Normal	GSM3945089_6057833072_R01C02_Red.idat.gz	IDAT	4239687	MD5	6775fb7a893d8f990ca10ea34a1c42c7	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3KA5YWNC
single_pt	ND_CBL_sample_06_32	NA	Normal	GSM3945090_6057833018_R03C01_Grn.idat.gz	IDAT	4287883	MD5	0a30c139b9804ff2dfab4132a75d502e	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_4TY6E36T
single_pt	ND_CBL_sample_06_32	NA	Normal	GSM3945090_6057833018_R03C01_Red.idat.gz	IDAT	4281552	MD5	b4d54f26508cf1143dc2e752cfb594de	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_4TY6E36T
single_pt	ND_CBL_sample_04_30	NA	Normal	GSM3945091_6057833089_R06C02_Grn.idat.gz	IDAT	4267099	MD5	4a455d8c0c03b01c8e85efac28b77196	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_QYB728YX
single_pt	ND_CBL_sample_04_30	NA	Normal	GSM3945091_6057833089_R06C02_Red.idat.gz	IDAT	4263031	MD5	46ed78da2f8ede277329d0c1505a5948	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_QYB728YX
single_pt	ND_CBL_sample_08_64	NA	Normal	GSM3945092_6057833089_R02C02_Grn.idat.gz	IDAT	4271369	MD5	59737fc80d62ed4156de918a7bfc5a6f	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y9Q5Z5W3
single_pt	ND_CBL_sample_08_64	NA	Normal	GSM3945092_6057833089_R02C02_Red.idat.gz	IDAT	4257432	MD5	b0048bb80d2b88e0acee3671105d86c7	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y9Q5Z5W3
single_pt	ND_CBL_sample_07_52	NA	Normal	GSM3945093_6057833064_R03C01_Grn.idat.gz	IDAT	4286778	MD5	0c8626a016d753a2bb39607554368467	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Q118MNAG
single_pt	ND_CBL_sample_07_52	NA	Normal	GSM3945093_6057833064_R03C01_Red.idat.gz	IDAT	4262360	MD5	d39fa3f95e61c8d9a6cb87c97b97fba3	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Q118MNAG
single_pt	ND_CBL_sample_07_46	NA	Normal	GSM3945094_6057833052_R02C02_Grn.idat.gz	IDAT	4266291	MD5	57f12ad7cc5836dbb4e76225a2872513	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_TJZPXP22
single_pt	ND_CBL_sample_07_46	NA	Normal	GSM3945094_6057833052_R02C02_Red.idat.gz	IDAT	4260802	MD5	22c6f0a05c9eb44db79700012593a6cf	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_TJZPXP22
single_pt	ND_CBL_sample_07_70	NA	Normal	GSM3945095_6057833074_R04C01_Grn.idat.gz	IDAT	4211214	MD5	ac1f58ef255f1ae75942a9225f50f14f	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_65097T8X
single_pt	ND_CBL_sample_07_70	NA	Normal	GSM3945095_6057833074_R04C01_Red.idat.gz	IDAT	4222671	MD5	019c0cad174ce055ce40909122edd088	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_65097T8X
single_pt	ND_CBL_sample_04_08	NA	Normal	GSM3945096_6057833064_R01C01_Grn.idat.gz	IDAT	4243537	MD5	be1aadefc90d9fe13a816d20bf3e1466	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y4PWGQ56
single_pt	ND_CBL_sample_04_08	NA	Normal	GSM3945096_6057833064_R01C01_Red.idat.gz	IDAT	4241685	MD5	51326ef1a36209f9f6ce10f3797eb0ea	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y4PWGQ56
single_pt	ND_CBL_sample_01_44	NA	Normal	GSM3945097_6057833123_R01C01_Grn.idat.gz	IDAT	4197467	MD5	f1ef625aa29696f7c81b8ded59e60720	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_6SKXYXG0
single_pt	ND_CBL_sample_01_44	NA	Normal	GSM3945097_6057833123_R01C01_Red.idat.gz	IDAT	4229093	MD5	3ae5eda7e1ff21e727aeb37ee13010f7	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_6SKXYXG0
single_pt	ND_CBL_sample_03_10	NA	Normal	GSM3945098_6057833064_R05C02_Grn.idat.gz	IDAT	4302427	MD5	a7820f5ee570d11ba7d9b807b714df4d	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0NDKJR1K
single_pt	ND_CBL_sample_03_10	NA	Normal	GSM3945098_6057833064_R05C02_Red.idat.gz	IDAT	4281298	MD5	da5c49d778ac479f5856bb7339b41fd0	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0NDKJR1K
single_pt	ND_CBL_sample_02_36	NA	Normal	GSM3945099_6057833052_R03C01_Grn.idat.gz	IDAT	4293040	MD5	3b30b0857ef68978cd6b4f32f72e5753	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_8HY0DXDB
single_pt	ND_CBL_sample_02_36	NA	Normal	GSM3945099_6057833052_R03C01_Red.idat.gz	IDAT	4278241	MD5	402b67db763494464cea62ca69804a55	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_8HY0DXDB
single_pt	ND_CBL_sample_03_66	NA	Normal	GSM3945100_6057833052_R01C02_Grn.idat.gz	IDAT	4235591	MD5	ceb112e6e3fbc5abcb3249a0b89c3d74	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0SYZKE4T
single_pt	ND_CBL_sample_03_66	NA	Normal	GSM3945100_6057833052_R01C02_Red.idat.gz	IDAT	4247911	MD5	bf1958f3518088f6cf40cce80b0430cd	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0SYZKE4T
single_pt	ND_CBL_sample_07_26	NA	Normal	GSM3945101_6057833018_R05C02_Grn.idat.gz	IDAT	4295746	MD5	f63de0ed79d2882da7e542212b0cbc85	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_4932D8TP
single_pt	ND_CBL_sample_07_26	NA	Normal	GSM3945101_6057833018_R05C02_Red.idat.gz	IDAT	4277508	MD5	49d31155fdcebfb2698d5d7131e72f39	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_4932D8TP
single_pt	ND_CBL_sample_98_19	NA	Normal	GSM3945102_6055432123_R05C02_Grn.idat.gz	IDAT	4303207	MD5	d8ee5b0e2ce915f721ff68c434910ea5	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3RCQ64A1
single_pt	ND_CBL_sample_98_19	NA	Normal	GSM3945102_6055432123_R05C02_Red.idat.gz	IDAT	4287553	MD5	2bf007ceebe8b43a36a3aa86d48a91a3	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3RCQ64A1
single_pt	ND_CBL_sample_97_14	NA	Normal	GSM3945103_6055432167_R06C01_Grn.idat.gz	IDAT	4246932	MD5	b3164fbb35db617c9709bfd2853b294a	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_455YVP3F
single_pt	ND_CBL_sample_97_14	NA	Normal	GSM3945103_6055432167_R06C01_Red.idat.gz	IDAT	4208618	MD5	99dba80e7834f1d8e620d98833fe11b4	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_455YVP3F
single_pt	ND_CBL_sample_92_05	NA	Normal	GSM3945104_6055432111_R04C01_Grn.idat.gz	IDAT	4303149	MD5	81a0be3241055635888863cc60b22978	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0N0PATAW
single_pt	ND_CBL_sample_92_05	NA	Normal	GSM3945104_6055432111_R04C01_Red.idat.gz	IDAT	4294255	MD5	cf798fea431f831cc0b9b0714e7cd3ee	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0N0PATAW
single_pt	ND_CBL_sample_96_44	NA	Normal	GSM3945105_6055432164_R03C01_Grn.idat.gz	IDAT	4284623	MD5	7733a69769b49c15855023df5d766f81	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y4Q1S8GF
single_pt	ND_CBL_sample_96_44	NA	Normal	GSM3945105_6055432164_R03C01_Red.idat.gz	IDAT	4255888	MD5	3acb0751a9fe9efc7c9b96b249c75652	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y4Q1S8GF
single_pt	ND_CBL_sample_96_32	NA	Normal	GSM3945106_6055432111_R02C02_Grn.idat.gz	IDAT	4285306	MD5	7b8fb4a04e2dfb69d0a824651728feea	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YDD51ACY
single_pt	ND_CBL_sample_96_32	NA	Normal	GSM3945106_6055432111_R02C02_Red.idat.gz	IDAT	4282164	MD5	28760f69598f077978c6f143a69d8f6f	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YDD51ACY
single_pt	ND_CBL_sample_96_35	NA	Normal	GSM3945107_6055432164_R05C01_Grn.idat.gz	IDAT	4308518	MD5	034487de420957aa1bd0d4dfa1123511	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_A9HHJN9N
single_pt	ND_CBL_sample_96_35	NA	Normal	GSM3945107_6055432164_R05C01_Red.idat.gz	IDAT	4287199	MD5	2b11955e5d44a729f3bdd3e343043d88	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_A9HHJN9N
single_pt	ND_CBL_sample_05_61	NA	Normal	GSM3945108_6055432123_R06C02_Grn.idat.gz	IDAT	4270552	MD5	6c80f543a56bf0f8c0d1dea39409a12b	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YSGENG0G
single_pt	ND_CBL_sample_05_61	NA	Normal	GSM3945108_6055432123_R06C02_Red.idat.gz	IDAT	4268046	MD5	cd387e1ff29917ee5c8b4455275d8afd	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YSGENG0G
single_pt	ND_CBL_sample_04_31	NA	Normal	GSM3945109_6042324069_R05C01_Grn.idat.gz	IDAT	4319311	MD5	0569ccd668d531209c71c7d21588ad5c	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3T1GSD4D
single_pt	ND_CBL_sample_04_31	NA	Normal	GSM3945109_6042324069_R05C01_Red.idat.gz	IDAT	4315870	MD5	e1c6988bfbd1d7b93e9362b69c6b3f67	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_3T1GSD4D
single_pt	ND_CBL_sample_05_20	NA	Normal	GSM3945110_6055432111_R05C01_Grn.idat.gz	IDAT	4303132	MD5	9f463e7c75052c0f7b4ab525e6eee059	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YXTNWKH7
single_pt	ND_CBL_sample_05_20	NA	Normal	GSM3945110_6055432111_R05C01_Red.idat.gz	IDAT	4304842	MD5	bf34f753041be8aa1fb1aece268ec262	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_YXTNWKH7
single_pt	ND_CBL_sample_08_55	NA	Normal	GSM3945111_6055432111_R04C02_Grn.idat.gz	IDAT	4303615	MD5	d733d851ad3863e243a4173e96703994	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_XSF5QSDZ
single_pt	ND_CBL_sample_08_55	NA	Normal	GSM3945111_6055432111_R04C02_Red.idat.gz	IDAT	4289932	MD5	d584c6a104063d686b343a5b5d1fcb0a	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_XSF5QSDZ
single_pt	ND_CBL_sample_02_38	NA	Normal	GSM3945112_6055432167_R05C02_Grn.idat.gz	IDAT	4255819	MD5	fe9879c31524d3c4d3280d5ed1de2af9	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0GPMBMTM
single_pt	ND_CBL_sample_02_38	NA	Normal	GSM3945112_6055432167_R05C02_Red.idat.gz	IDAT	4243487	MD5	dd32bf52a8481d86ed19d8a6e2a99918	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_0GPMBMTM
single_pt	ND_CBL_sample_04_19	NA	Normal	GSM3945113_6055432167_R02C01_Grn.idat.gz	IDAT	4217955	MD5	710b3c8b2899b244327dad3314000948	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_BKDTA86S
single_pt	ND_CBL_sample_04_19	NA	Normal	GSM3945113_6055432167_R02C01_Red.idat.gz	IDAT	4193145	MD5	1de497d6eee045970f41306bc619ec76	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_BKDTA86S
single_pt	ND_CBL_sample_03_11	NA	Normal	GSM3945114_6055432164_R02C02_Grn.idat.gz	IDAT	4249173	MD5	0fe3a0cf6e53c3492cfc9bd1c054110c	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_PT4TJ8XN
single_pt	ND_CBL_sample_03_11	NA	Normal	GSM3945114_6055432164_R02C02_Red.idat.gz	IDAT	4258758	MD5	0b958b1fb9bfccdf6d29c064de521cd1	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_PT4TJ8XN
single_pt	ND_CBL_sample_99_50	NA	Normal	GSM3945115_6055432123_R01C01_Grn.idat.gz	IDAT	4256042	MD5	842fe198655dcf43ba9a0eff906130f1	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_RQXJNE8W
single_pt	ND_CBL_sample_99_50	NA	Normal	GSM3945115_6055432123_R01C01_Red.idat.gz	IDAT	4248390	MD5	cfd65340160cfb7cedecf368bd42ead9	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_RQXJNE8W
single_pt	ND_CBL_sample_99_59	NA	Normal	GSM3945116_6055432167_R03C01_Grn.idat.gz	IDAT	4251276	MD5	37e76c239b8f7a09de6268bd93ea9be1	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_QPPZ4DPM
single_pt	ND_CBL_sample_99_59	NA	Normal	GSM3945116_6055432167_R03C01_Red.idat.gz	IDAT	4212861	MD5	c9b55f95196fce6da3117e0f79ba3c24	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_QPPZ4DPM
single_pt	ND_CBL_sample_08_83	NA	Normal	GSM3945117_6264488087_R03C02_Grn.idat.gz	IDAT	4254219	MD5	8a0cd2a0044149d13b77dc61092b2a81	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9H75FBPP
single_pt	ND_CBL_sample_08_83	NA	Normal	GSM3945117_6264488087_R03C02_Red.idat.gz	IDAT	4248334	MD5	529eed3cdba4550852114a097000918d	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9H75FBPP
single_pt	ND_CBL_sample_97_17	NA	Normal	GSM3945118_6264488087_R01C01_Grn.idat.gz	IDAT	4182648	MD5	72d9ffefee937ef557efb0cee4fef38c	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_WV22T9NM
single_pt	ND_CBL_sample_97_17	NA	Normal	GSM3945118_6264488087_R01C01_Red.idat.gz	IDAT	4222214	MD5	c318b3925883ae89bdec70cc890f1625	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_WV22T9NM
single_pt	ND_CBL_sample_97_45	NA	Normal	GSM3945119_6055432126_R05C02_Grn.idat.gz	IDAT	4306050	MD5	970353fadcc7a54363d9be6fbb60aa6d	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y1PY5MHX
single_pt	ND_CBL_sample_97_45	NA	Normal	GSM3945119_6055432126_R05C02_Red.idat.gz	IDAT	4264496	MD5	449326cf705c41f282289f47780002d4	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_Y1PY5MHX
single_pt	ND_CBL_sample_99_44	NA	Normal	GSM3945120_6055432126_R03C01_Grn.idat.gz	IDAT	4251391	MD5	da6d90f6918f250df6c0c803e281a7d7	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_KY7CP1DX
single_pt	ND_CBL_sample_99_44	NA	Normal	GSM3945120_6055432126_R03C01_Red.idat.gz	IDAT	4216178	MD5	34491e85e0c3bf7b4d7aed644d37bfdf	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_KY7CP1DX
single_pt	ND_CBL_sample_92_06	NA	Normal	GSM3945121_6055432163_R01C01_Grn.idat.gz	IDAT	4186913	MD5	d9c0fe8f4b84748a146da94c186b72d9	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9JFHTTAE
single_pt	ND_CBL_sample_92_06	NA	Normal	GSM3945121_6055432163_R01C01_Red.idat.gz	IDAT	4171679	MD5	41bbf45086ab3e5f2be30bb42fcfda11	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_9JFHTTAE
single_pt	ND_CBL_sample_93_20	NA	Normal	GSM3945122_6055432163_R06C02_Grn.idat.gz	IDAT	4257669	MD5	987a8cca0c9ab261086a8e655e264a14	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_26XW4XAP
single_pt	ND_CBL_sample_93_20	NA	Normal	GSM3945122_6055432163_R06C02_Red.idat.gz	IDAT	4242773	MD5	61f704cdd3e83d973401e5e2ad8bdf08	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_26XW4XAP
single_pt	ND_CBL_sample_96_13	NA	Normal	GSM3945123_6055432125_R01C02_Grn.idat.gz	IDAT	4202309	MD5	4556b907103d4127173caffe21605e1e	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_A694GKH9
single_pt	ND_CBL_sample_96_13	NA	Normal	GSM3945123_6055432125_R01C02_Red.idat.gz	IDAT	4216804	MD5	ddb030bfa7cb6b2d5a303dc59ea1d2f6	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_A694GKH9
single_pt	ND_CBL_sample_06_68	NA	Normal	GSM3945124_6055432126_R04C01_Grn.idat.gz	IDAT	4284078	MD5	b18172fd4f8115ae3d28589fb96a800f	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_62SZWA9K
single_pt	ND_CBL_sample_06_68	NA	Normal	GSM3945124_6055432126_R04C01_Red.idat.gz	IDAT	4239939	MD5	24fafc1ca5637c733e35eef3b16c99a3	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_62SZWA9K
single_pt	ND_CBL_sample_06_27	NA	Normal	GSM3945125_6055432105_R06C01_Grn.idat.gz	IDAT	4302242	MD5	e5d801258328c7140426763c6382f578	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_B6XZBBCJ
single_pt	ND_CBL_sample_06_27	NA	Normal	GSM3945125_6055432105_R06C01_Red.idat.gz	IDAT	4257261	MD5	1f99dccf8ee05d1e098e863509aef160	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_B6XZBBCJ
single_pt	ND_CBL_sample_06_53	NA	Normal	GSM3945126_6055432126_R01C01_Grn.idat.gz	IDAT	4175084	MD5	5c5aca949e8e9f4ae46693aaea08966e	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_342CMAA8
single_pt	ND_CBL_sample_06_53	NA	Normal	GSM3945126_6055432126_R01C01_Red.idat.gz	IDAT	4172371	MD5	be785eafec37c27b127847fefa50009e	Arizona State University	Illumina Infinium HumanMethylation450	Methylation	Cerebellum	Y	BA_342CMAA8
